UNITID,LATITUDE,LONGITUDE,ADM_RATE_ALL,PPTUG_EF,SAT_AVG_ALL,COSTT4_A,CONTROL,TUITIONFEE_IN,TUITIONFEE_OUT,MEDIAN_HH_INC,MN_EARN_WNE_INDEP0_P10,MN_EARN_WNE_INDEP1_P10,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,year
199209,36.019665,-77.773982,0.28018018018018,0.127,984.0,45109.0,1,33371.0,33371.0,57249.1,37200.0,48200.0,0.2599,0.42,0.0279,0.0051,0.0147,0.0007,0.0411,0.116,0.1145,2022
199218,34.225223,-77.875527,0.67983789260385,0.1759,1259.0,25235.0,2,7238.0,21303.0,62176.12,47500.0,43300.0,0.7808,0.0462,0.0765,0.0186,0.004,0.0007,0.0392,0.0127,0.0213,2022
199281,34.688313,-79.200347,0.91842954463965,0.2361,1003.0,17316.0,2,3495.0,7495.0,49520.51,37100.0,35300.0,0.3758,0.2876,0.0974,0.0115,0.1261,0.0011,0.0696,0.017,0.0139,2022
199306,35.484696,-80.283168,0.71760299625468,0.0336,1070.0,45440.0,1,32480.0,32480.0,62403.22,40500.0,49900.0,0.582,0.2379,0.1156,0.0054,0.0054,0.0,0.0376,0.0161,0.0,2022
199412,35.189051,-80.833509,0.69197830431059,0.0564,1159.0,51239.0,1,38726.0,38726.0,69597.25,49000.0,49900.0,0.5402,0.1319,0.1396,0.0296,0.0028,0.0014,0.0014,0.1093,0.0437,2022
199607,36.086271,-80.241297,0.90187891440501,0.2023,1060.0,37195.0,1,31016.0,31016.0,59058.0,37100.0,37700.0,0.5145,0.1445,0.1792,0.0173,0.0029,0.0,0.0925,0.0,0.0491,2022
199999,36.089554,-80.225033,0.81472596420003,0.1401,948.0,20618.0,2,6247.0,16903.0,54716.68,35500.0,41500.0,0.0659,0.7913,0.0437,0.0085,0.0031,0.0009,0.0415,0.0079,0.0373,2022
200004,35.308979,-83.186258,0.79419889502762,0.1779,1125.0,18634.0,2,4367.0,8367.0,56230.92,40600.0,45000.0,0.7749,0.0587,0.0775,0.0133,0.0098,0.0009,0.0337,0.0155,0.0156,2022
200059,46.882917,-102.799679,0.99346405228758,0.1569,1014.0,19807.0,2,8122.0,9942.0,46555.21,51700.0,42600.0,0.7804,0.0395,0.0738,0.0094,0.0146,0.0026,0.0369,0.0352,0.0077,2022
200156,46.914302,-98.698416,0.75791139240506,0.0282,1062.0,36031.0,1,23498.0,23498.0,51493.83,49900.0,47900.0,0.7369,0.0383,0.0998,0.0081,0.0071,0.006,0.0222,0.0655,0.0161,2022
200226,47.505415,-97.322554,0.60989010989011,0.2852,1050.0,18995.0,2,7622.0,10756.0,51474.96,45400.0,35400.0,0.7725,0.0612,0.0635,0.0023,0.0115,0.0012,0.0543,0.03,0.0035,2022
200253,48.246961,-101.29861,0.88384754990925,0.1828,1055.0,17425.0,2,8164.0,8164.0,47057.03,47400.0,45800.0,0.6726,0.0338,0.085,0.0107,0.0191,0.004,0.0592,0.1103,0.0053,2022
200280,47.921654,-97.071738,0.89030526668903,0.2254,1154.0,23529.0,2,10596.0,15037.0,56722.24,55200.0,70900.0,0.7935,0.0223,0.0513,0.0214,0.0087,0.0009,0.0486,0.0455,0.0078,2022
200332,46.893127,-96.800838,0.95456220066314,0.0951,1151.0,22482.0,2,10601.0,15076.0,55831.54,55700.0,53900.0,0.8662,0.0279,0.0322,0.0152,0.0055,0.0005,0.0376,0.0088,0.0061,2022
200572,46.918517,-98.00389,0.81447963800904,0.2346,1051.0,19078.0,2,8195.0,12969.0,48927.68,41900.0,40800.0,0.7919,0.0456,0.0743,0.0085,0.0042,0.0117,0.0414,0.018,0.0042,2022
201104,40.861755,-82.321061,0.70009263547938,0.2832,1137.0,35126.0,1,23090.0,23090.0,64491.65,43300.0,42200.0,0.7322,0.1267,0.0354,0.0124,0.005,0.002,0.0227,0.011,0.0525,2022
201195,41.373017,-81.851145,0.79011764705882,0.0502,1175.0,52158.0,1,35966.0,35966.0,66257.54,49400.0,48100.0,0.7728,0.0773,0.0677,0.0221,0.0007,0.0,0.0538,0.0043,0.0014,2022
201432,41.397521,-82.594156,0.78731893960098,0.2496,1131.0,16633.0,2,5776.0,13765.0,63749.73,45900.0,41400.0,0.7381,0.0967,0.0773,0.0062,0.0,0.0,0.0554,0.0026,0.0237,2022
201441,41.375513,-83.640896,0.78731893960098,0.0732,1131.0,23732.0,2,13061.0,21049.0,63749.73,45900.0,41400.0,0.7998,0.0732,0.0448,0.012,0.0016,0.0006,0.033,0.011,0.0238,2022
201548,39.954875,-82.937867,0.74170153417015,0.0269,1134.0,50203.0,1,39338.0,39338.0,64246.32,46900.0,52600.0,0.7227,0.1037,0.0518,0.0284,0.0024,0.001,0.0665,0.0176,0.0059,2022
201645,41.507419,-81.609596,0.30238926336061,0.009,1483.0,71878.0,1,54532.0,54532.0,69873.4,79100.0,102600.0,0.399,0.0488,0.1058,0.2435,0.0009,0.0011,0.0572,0.1353,0.0084,2022
201690,39.715787,-83.880186,0.58635740117221,0.4678,899.0,19674.0,2,7262.0,9262.0,48898.06,28500.0,29000.0,0.2737,0.3871,0.1398,0.0253,0.0052,0.0,0.0367,0.0213,0.111,2022
201885,39.131159,-84.51428,0.84830261881668,0.1183,1267.0,26819.0,2,12598.0,27932.0,64722.83,48000.0,53100.0,0.7199,0.071,0.0383,0.0512,0.0008,0.0003,0.0431,0.0461,0.0293,2022
201946,39.080645,-84.19437,0.84830261881668,0.497,1267.0,13732.0,2,6086.0,13318.0,64722.83,48000.0,53100.0,0.6746,0.0553,0.0338,0.0094,0.0023,0.0005,0.0281,0.0033,0.1927,2022
201955,39.234333,-84.399956,0.84830261881668,0.3062,1267.0,16825.0,2,6492.0,15290.0,64722.83,48000.0,53100.0,0.6184,0.1876,0.0694,0.0479,0.0013,0.0018,0.0494,0.0108,0.0134,2022
202134,41.502281,-81.674355,0.91291500086911,0.1962,1114.0,24364.0,2,11690.0,16653.0,57782.89,44700.0,48200.0,0.6273,0.1599,0.077,0.0373,0.0022,0.001,0.0428,0.0413,0.0113,2022
202480,39.739547,-84.176113,0.80633762020623,0.0339,1246.0,62220.0,1,44890.0,44890.0,75690.27,61800.0,50300.0,0.7909,0.0489,0.0698,0.0159,0.0001,0.0005,0.0337,0.0347,0.0056,2022
202514,41.296842,-84.357075,0.62211614956245,0.0407,1038.0,47356.0,1,34804.0,34804.0,61079.24,47700.0,41200.0,0.6492,0.2364,0.0756,0.0,0.0097,0.0019,0.0194,0.0019,0.0058,2022
202763,41.053344,-83.652313,0.83595948227349,0.0349,1130.0,48309.0,1,37188.0,37188.0,61890.4,48000.0,53500.0,0.6969,0.0445,0.0236,0.0168,0.0041,0.0009,0.0272,0.0309,0.1552,2022
202912,39.140348,-84.521196,0.88888888888888,0.5816,1070.0,27977.0,1,15470.0,15470.0,64113.85,43500.0,54800.0,0.7411,0.1135,0.0248,0.0142,0.0,0.0071,0.039,0.0,0.0603,2022
203085,41.114833,-83.168387,0.86361126449475,0.0212,1104.0,45158.0,1,33600.0,33600.0,61648.4,45200.0,49700.0,0.7925,0.0965,0.0367,0.0048,0.0019,0.0,0.0444,0.0106,0.0125,2022
203447,41.888296,-80.830377,0.87314521402343,0.8849,1117.0,13835.0,2,6758.0,15634.0,59479.84,43300.0,39600.0,0.7868,0.0729,0.0538,0.0082,0.0007,0.002,0.0443,0.0082,0.0232,2022
203456,40.616966,-80.576702,0.87314521402343,0.963,1117.0,17451.0,2,6758.0,15634.0,59479.84,43300.0,39600.0,0.808,0.0686,0.0384,0.011,0.0014,0.0014,0.0343,0.0165,0.0206,2022
203465,40.868568,-81.43731,0.87314521402343,0.7082,1117.0,11595.0,2,6758.0,15634.0,59479.84,43300.0,39600.0,0.7936,0.073,0.0339,0.0135,0.0019,0.0008,0.0434,0.01,0.0299,2022
203474,41.278748,-80.836233,0.87314521402343,0.7712,1117.0,14347.0,2,6758.0,15634.0,59479.84,43300.0,39600.0,0.8091,0.0682,0.035,0.0052,0.0023,0.0011,0.039,0.0086,0.0315,2022
203483,40.467736,-81.407707,0.87314521402343,0.7369,1117.0,13797.0,2,6758.0,15634.0,59479.84,43300.0,39600.0,0.8285,0.0633,0.0283,0.0068,0.0012,0.0,0.0301,0.0111,0.0307,2022
203492,40.86408,-80.835458,0.87314521402343,0.7707,1117.0,13489.0,2,6758.0,15634.0,59479.84,43300.0,39600.0,0.8363,0.0563,0.0205,0.0102,0.0017,0.0009,0.0341,0.0051,0.035,2022
203517,41.146653,-81.342533,0.87314521402343,0.1626,1117.0,25976.0,2,11934.0,20810.0,59479.84,43300.0,39600.0,0.7515,0.0894,0.0415,0.0198,0.0013,0.0006,0.0405,0.0294,0.026,2022
203526,41.483727,-81.143085,0.87314521402343,0.8354,1117.0,13385.0,2,6758.0,15634.0,59479.84,43300.0,39600.0,0.7387,0.1405,0.0252,0.0144,0.0036,0.0018,0.036,0.0108,0.0288,2022
203544,39.695052,-84.192006,0.25295508274231,0.3086,1050.0,27193.0,1,14232.0,14232.0,63286.25,55300.0,62900.0,0.7584,0.0864,0.0123,0.0388,0.0,0.0071,0.0123,0.0459,0.0388,2022
203580,41.717841,-81.251817,0.54725085910652,0.0559,1040.0,46763.0,1,34046.0,34046.0,63624.4,39000.0,45200.0,0.6335,0.1553,0.0575,0.0047,0.0062,0.0031,0.0311,0.0404,0.0683,2022
203757,41.710009,-83.706108,0.75239755884917,0.0986,1050.0,39043.0,1,27072.0,27072.0,59351.8,41700.0,41100.0,0.8002,0.1245,0.0136,0.0099,0.0086,0.0049,0.0,0.0,0.0382,2022
203775,40.825662,-81.376863,0.78028876333961,0.1032,1085.0,42830.0,1,33400.0,33400.0,58701.03,40600.0,61300.0,0.7347,0.0714,0.0317,0.0102,0.0034,0.0,0.0408,0.0147,0.093,2022
203960,41.658319,-83.552538,0.40972222222222,0.7481,960.0,26179.0,1,18950.0,18950.0,58075.98,47700.0,50800.0,0.7193,0.1383,0.0757,0.0181,0.0025,0.0008,0.0412,0.0,0.0041,2022
204006,39.377448,-84.563385,0.88599533177725,0.2499,1280.0,16688.0,2,6769.0,17675.0,72182.76,58200.0,39800.0,0.7161,0.0879,0.043,0.0255,0.0019,0.0,0.0397,0.051,0.035,2022
204015,39.523776,-84.35724,0.88599533177725,0.2413,1280.0,15942.0,2,6769.0,17675.0,72182.76,58200.0,39800.0,0.7005,0.0503,0.0269,0.0156,0.0035,0.0,0.0451,0.1241,0.0339,2022
204024,39.507757,-84.732954,0.88599533177725,0.0173,1280.0,34499.0,2,16704.0,37379.0,72182.76,58200.0,39800.0,0.7867,0.0324,0.0502,0.0257,0.0017,0.0003,0.0395,0.0585,0.005,2022
204176,39.956625,-83.021501,0.52205882352941,0.3027,1020.0,24601.0,1,15109.0,15109.0,68565.22,57700.0,58700.0,0.6651,0.2029,0.0209,0.0548,0.0032,0.0,0.0386,0.0,0.0145,2022
204194,40.372901,-82.471074,0.87225042301184,0.1148,1120.0,44567.0,1,32864.0,32864.0,60597.42,41300.0,59700.0,0.8738,0.0242,0.0295,0.0081,0.0034,0.0,0.0336,0.0081,0.0195,2022
204200,39.095893,-84.639453,0.63162086818,0.0718,1162.0,40167.0,1,33250.0,33250.0,64120.45,45000.0,43800.0,0.7783,0.1132,0.0368,0.0138,0.0018,0.0,0.0515,0.0,0.0046,2022
204468,41.506894,-81.516617,0.82388663967611,0.177,1008.0,43654.0,1,31350.0,31350.0,60228.48,44500.0,43300.0,0.4996,0.3173,0.0421,0.007,0.0009,0.0018,0.021,0.0482,0.0622,2022
204635,40.7662,-83.827441,0.68895292987512,0.016,1203.0,50110.0,1,35380.0,35380.0,63536.16,72800.0,68800.0,0.8066,0.0366,0.0027,0.0133,0.0023,0.0027,0.0466,0.0105,0.0786,2022
204662,40.775194,-81.922936,0.57182880715022,0.1046,1345.0,23040.0,2,8606.0,31689.0,65208.79,53800.0,52600.0,0.915,0.0087,0.024,0.0,0.0022,0.0,0.0305,0.0,0.0196,2022
204671,40.738521,-84.02384,0.57182880715022,0.0962,1345.0,18525.0,2,8550.0,31633.0,65208.79,53800.0,52600.0,0.7974,0.0526,0.0372,0.0359,0.0013,0.0013,0.05,0.0026,0.0218,2022
204680,40.796536,-82.580194,0.57182880715022,0.1,1345.0,21688.0,2,8550.0,31633.0,65208.79,53800.0,52600.0,0.7451,0.1134,0.0476,0.0305,0.0,0.0012,0.0463,0.0012,0.0146,2022
204699,40.577779,-83.090597,0.57182880715022,0.1157,1345.0,18234.0,2,8550.0,31633.0,65208.79,53800.0,52600.0,0.7552,0.0444,0.0568,0.0661,0.001,0.001,0.0444,0.0052,0.0258,2022
204705,40.069314,-82.447441,0.57182880715022,0.1409,1345.0,20627.0,2,8550.0,31633.0,65208.79,53800.0,52600.0,0.6175,0.201,0.0513,0.0494,0.0011,0.0004,0.0513,0.0011,0.0268,2022
204796,39.999324,-83.014853,0.57182880715022,0.067,1345.0,27817.0,2,11936.0,35019.0,65208.79,53800.0,52600.0,0.6459,0.0763,0.0519,0.0847,0.0007,0.0005,0.0433,0.0677,0.029,2022
204802,40.073392,-80.976073,0.88551971656007,0.2015,1200.0,11801.0,2,5774.0,8766.0,59563.35,48100.0,36800.0,0.8657,0.0261,0.0149,0.0037,0.0075,0.0,0.0485,0.0037,0.0299,2022
204820,39.329404,-83.002175,0.88551971656007,0.285,1200.0,12269.0,2,5774.0,8766.0,59563.35,48100.0,36800.0,0.8632,0.0301,0.0249,0.0031,0.0031,0.001,0.0456,0.0031,0.0259,2022
204839,38.524781,-82.666876,0.88551971656007,0.1741,1200.0,12036.0,2,5774.0,8766.0,59563.35,48100.0,36800.0,0.8649,0.0223,0.0223,0.0056,0.0,0.0014,0.0376,0.0028,0.0432,2022
204848,39.738752,-82.586069,0.88551971656007,0.2915,1200.0,12036.0,2,5774.0,8766.0,59563.35,48100.0,36800.0,0.8788,0.026,0.0188,0.0029,0.0,0.0014,0.0404,0.0058,0.026,2022
204857,39.326798,-82.100985,0.88551971656007,0.2029,1200.0,27672.0,2,12840.0,22810.0,59563.35,48100.0,36800.0,0.8059,0.0613,0.0433,0.0166,0.0014,0.0005,0.0356,0.0141,0.0213,2022
204866,39.96098,-82.031063,0.88551971656007,0.2155,1200.0,12455.0,2,5774.0,8766.0,59563.35,48100.0,36800.0,0.8648,0.0297,0.0163,0.0045,0.003,0.0,0.0431,0.0059,0.0327,2022
204936,40.125327,-82.936444,0.82895108849307,0.0445,1134.0,45208.0,1,33674.0,33674.0,67882.0,46700.0,47700.0,0.7408,0.089,0.067,0.0339,0.0014,0.0005,0.0518,0.0,0.0156,2022
205957,40.376919,-80.620524,0.6845369960124,0.063,1213.0,41280.0,1,30180.0,30180.0,66586.04,42800.0,42700.0,0.7626,0.0082,0.1646,0.027,0.0025,0.0049,0.0196,0.0086,0.002,2022
206084,41.660572,-83.614714,0.96522793894673,0.1154,1192.0,25257.0,2,11490.0,20850.0,60626.38,51000.0,59500.0,0.6836,0.0989,0.0547,0.0275,0.0015,0.0012,0.0414,0.0578,0.0335,2022
206349,41.497035,-81.465118,0.82459016393442,0.1385,1128.0,45342.0,1,35720.0,35720.0,60856.87,46300.0,54400.0,0.5647,0.2648,0.0091,0.0274,0.0,0.0046,0.0746,0.0198,0.035,2022
206437,40.873908,-81.369931,0.79924650161463,0.1578,1147.0,43398.0,1,32315.0,32315.0,58552.19,47400.0,51500.0,0.4765,0.0581,0.0312,0.0073,0.0012,0.0,0.0563,0.0777,0.2917,2022
206491,39.707291,-83.880595,0.38798893717898,0.2784,960.0,18542.0,1,13250.0,13250.0,51716.09,30700.0,44500.0,0.0057,0.9754,0.0,0.0019,0.0,0.0,0.0,0.0,0.017,2022
206507,39.444744,-83.818342,0.86876640419947,0.0438,1051.0,39177.0,1,28770.0,28770.0,60793.02,40900.0,45000.0,0.7663,0.0993,0.0243,0.0088,0.0078,0.0019,0.0438,0.0136,0.0341,2022
206525,39.934029,-83.815445,0.92267726161369,0.0207,1133.0,54249.0,1,42288.0,42288.0,69671.29,49600.0,42000.0,0.7755,0.0884,0.047,0.008,0.0016,0.0,0.0533,0.0048,0.0215,2022
206604,39.780634,-84.064881,0.96253767762308,0.198,1074.0,22557.0,2,10390.0,19808.0,61970.64,43100.0,54100.0,0.7322,0.1102,0.0411,0.0313,0.0015,0.0006,0.0551,0.023,0.0051,2022
206613,40.546074,-84.509194,0.96253767762308,0.3163,1074.0,15198.0,2,6968.0,16386.0,61970.64,43100.0,54100.0,0.8985,0.0375,0.0219,0.0128,0.0,0.0009,0.0238,0.0018,0.0027,2022
206622,39.149547,-84.47465,0.84018685439831,0.048,1211.0,58934.0,1,42460.0,42460.0,68472.8,59000.0,54000.0,0.748,0.1027,0.0607,0.0295,0.0012,0.0012,0.0351,0.0096,0.0121,2022
206695,41.104928,-80.64659,0.78148258410241,0.1179,1080.0,19279.0,2,10021.0,10381.0,51307.51,41500.0,37200.0,0.7634,0.0757,0.0455,0.0147,0.0013,0.0001,0.0368,0.0279,0.0344,2022
206817,35.777082,-95.334046,0.54504504504504,0.0789,891.0,30708.0,1,14700.0,14700.0,44521.89,36400.0,38300.0,0.094,0.094,0.0376,0.0,0.6316,0.0,0.015,0.0376,0.0902,2022
206835,36.717453,-95.95671,0.53914988814317,0.2256,1022.0,41218.0,1,29498.0,29498.0,51169.37,42200.0,59300.0,0.5192,0.0718,0.1154,0.0064,0.0692,0.0026,0.059,0.0769,0.0795,2022
206941,35.6552,-97.471508,0.81304547542489,0.2482,1085.0,24564.0,2,8030.0,18917.0,54764.86,43700.0,47100.0,0.5202,0.0897,0.1423,0.0452,0.0358,0.0016,0.1118,0.0279,0.0255,2022
207041,34.771934,-96.663849,0.64676616915422,0.1528,1034.0,17393.0,2,7195.0,16555.0,40365.08,42800.0,41300.0,0.5043,0.0658,0.0635,0.116,0.1634,0.0027,0.02,0.0055,0.0588,2022
207263,35.919939,-94.967229,0.99457259158751,0.2677,1048.0,18039.0,2,7115.0,15755.0,45641.51,42200.0,39400.0,0.481,0.0432,0.0698,0.0253,0.2095,0.0006,0.1422,0.0161,0.0123,2022
207306,36.796658,-98.667673,0.59302325581395,0.1371,1028.0,18658.0,2,8280.0,15398.0,45171.33,42900.0,39600.0,0.625,0.0632,0.1193,0.0028,0.0845,0.0014,0.0156,0.0327,0.0554,2022
207324,35.611412,-97.469526,0.96531020680453,0.0657,1129.0,36352.0,1,25090.0,25090.0,63431.55,43600.0,39800.0,0.6745,0.1037,0.0887,0.0225,0.0225,0.0017,0.0864,0.0,0.0,2022
207388,36.123085,-97.069743,0.68365418684303,0.1064,1166.0,24239.0,2,9244.0,24764.0,55237.91,55600.0,54100.0,0.6766,0.0436,0.0886,0.0206,0.0446,0.0009,0.1014,0.0231,0.0008,2022
207403,35.360492,-96.932459,0.55743373031117,0.0533,1111.0,44509.0,1,32050.0,32050.0,59289.35,45300.0,43100.0,0.6766,0.0697,0.0206,0.0078,0.0448,0.0,0.1535,0.0135,0.0135,2022
207458,35.495271,-97.541242,0.79235382308845,0.0309,1200.0,46199.0,1,32744.0,32744.0,59190.63,41500.0,65300.0,0.6344,0.0554,0.12,0.0281,0.0232,0.0007,0.087,0.0484,0.0028,2022
207500,35.209407,-97.444211,0.85229241251876,0.124,1249.0,30260.0,2,12012.0,27816.0,59522.71,60400.0,65900.0,0.5898,0.0468,0.1253,0.0694,0.0317,0.001,0.0942,0.03,0.0118,2022
207582,36.049129,-95.952547,0.84985074626865,0.1375,1123.0,45170.0,1,31558.0,31558.0,63453.08,44000.0,38500.0,0.3895,0.1632,0.139,0.0345,0.0273,0.0,0.0452,0.139,0.0621,2022
207847,34.006808,-96.376864,0.73696969696969,0.2698,1042.0,17625.0,2,6930.0,15870.0,41386.98,43900.0,36400.0,0.536,0.0491,0.0819,0.0049,0.1194,0.0004,0.1871,0.0212,0.0,2022
207865,35.535281,-98.707768,0.9412331406551,0.1469,1050.0,21765.0,2,7913.0,15023.0,44610.73,49400.0,45500.0,0.6329,0.0486,0.1254,0.0127,0.035,0.0017,0.0955,0.0203,0.028,2022
207971,36.152324,-95.945941,0.75243370258476,0.0371,1231.0,60129.0,1,45673.0,45673.0,62928.78,60500.0,60700.0,0.5148,0.0815,0.1049,0.0645,0.0285,0.0004,0.1019,0.0712,0.0322,2022
208822,45.303629,-122.967494,0.82537275713924,0.0802,1184.0,52463.0,1,38520.0,38520.0,65616.22,47500.0,61300.0,0.6739,0.0169,0.154,0.0507,0.0031,0.0035,0.0813,0.0047,0.0118,2022
209056,45.450882,-122.669137,0.79452799420184,0.0038,1345.0,71395.0,1,57404.0,57404.0,69786.29,52100.0,68300.0,0.6675,0.0224,0.1221,0.0472,0.0005,0.0019,0.0854,0.0444,0.0086,2022
209409,44.047483,-123.079754,0.6798245614035,0.1468,1056.0,44311.0,1,32320.0,32320.0,52696.79,43500.0,47700.0,0.6681,0.0319,0.117,0.0319,0.0213,0.0255,0.0723,0.0064,0.0255,2022
209506,42.257152,-121.785177,0.90616155018506,0.323,1193.0,24778.0,2,11622.0,32515.0,52974.7,57700.0,58000.0,0.6887,0.0206,0.1336,0.0648,0.0092,0.004,0.05,0.0135,0.0157,2022
209542,44.56395,-123.274723,0.88774552146317,0.3093,1231.0,28582.0,2,12188.0,31579.0,60312.67,56200.0,58200.0,0.6311,0.017,0.1195,0.0811,0.0052,0.0031,0.0711,0.0445,0.0274,2022
209612,45.521394,-123.108777,0.91041482789055,0.033,1177.0,64365.0,1,50070.0,50070.0,64591.02,51900.0,49400.0,0.4737,0.0232,0.1606,0.1227,0.0049,0.0195,0.1288,0.0116,0.0549,2022
209807,45.511601,-122.686289,0.98425426447003,0.2414,1099.0,21620.0,2,10386.0,29286.0,62889.32,49700.0,51900.0,0.4992,0.0429,0.2019,0.1024,0.0129,0.0061,0.0697,0.0322,0.0327,2022
209825,45.572724,-122.726691,0.81185652607107,0.023,1287.0,65498.0,1,49864.0,49864.0,67900.72,61400.0,69500.0,0.4856,0.0202,0.1484,0.1944,0.0028,0.0126,0.0898,0.0269,0.0194,2022
210146,42.185077,-122.695081,0.89702038682697,0.2341,1103.0,18393.0,2,11142.0,28962.0,54749.32,43000.0,44100.0,0.5708,0.0224,0.1331,0.0224,0.015,0.0109,0.1019,0.0134,0.11,2022
210331,44.882399,-122.961129,0.375,0.1986,1103.0,49141.0,1,34756.0,34756.0,61069.68,37500.0,48700.0,0.5993,0.0314,0.1498,0.0244,0.0046,0.0093,0.079,0.0163,0.0859,2022
210739,40.539091,-75.375608,0.78221722003376,0.143,1180.0,55184.0,1,41000.0,41000.0,69394.59,53500.0,57600.0,0.7152,0.0547,0.1245,0.0402,0.0004,0.0004,0.0252,0.0,0.0393,2022
211088,40.092606,-75.163876,0.82416607523066,0.0341,1184.0,54454.0,1,46220.0,46220.0,72830.78,48200.0,46000.0,0.606,0.1227,0.101,0.057,0.0059,0.0006,0.0452,0.0117,0.0499,2022
211352,40.056355,-75.375263,0.80036855036855,0.0441,1106.0,46588.0,1,33845.0,33845.0,77292.03,48300.0,60500.0,0.5681,0.2074,0.1215,0.0294,0.0,0.0008,0.0302,0.007,0.0356,2022
211361,40.064964,-79.88679,0.97076023391812,0.1736,1050.0,26460.0,2,11108.0,15726.0,51671.91,44000.0,47900.0,0.764,0.1108,0.0447,0.0121,0.0012,0.0014,0.0378,0.0095,0.0185,2022
211431,40.439293,-79.963448,0.92049808429118,0.2347,1057.0,42356.0,1,32390.0,32390.0,52873.76,43200.0,45400.0,0.7114,0.1688,0.0281,0.0418,0.0088,0.0,0.0217,0.0032,0.0161,2022
211440,40.44357,-79.941993,0.13536600194552,0.0199,1520.0,76870.0,1,58924.0,58924.0,81652.61,98600.0,138200.0,0.2334,0.0392,0.098,0.3371,0.0,0.0004,0.0496,0.1801,0.0622,2022
211468,40.586318,-75.519221,0.68775344687753,0.2392,1125.0,53414.0,1,42591.0,42591.0,66384.94,46500.0,52100.0,0.5773,0.0778,0.1489,0.0413,0.0,0.0,0.0288,0.0461,0.0797,2022
211583,40.08678,-75.228742,0.97911445279866,0.1533,995.0,54837.0,1,38635.0,38635.0,61319.18,44700.0,50100.0,0.361,0.3126,0.1306,0.0188,0.003,0.0,0.0287,0.0168,0.1286,2022
211981,40.298659,-75.158452,0.92826321467098,0.0566,1157.0,56623.0,1,41380.0,41380.0,74767.83,44500.0,46600.0,0.6886,0.0912,0.087,0.014,0.0049,0.0012,0.0249,0.0,0.0882,2022
212054,39.955217,-75.190051,0.82626959066021,0.0828,1317.0,59319.0,1,57136.0,57136.0,74533.27,70100.0,96100.0,0.4761,0.076,0.0749,0.2246,0.0004,0.0003,0.0388,0.0887,0.0202,2022
212106,40.43589,-79.993123,0.8425608828006,0.014,1235.0,58521.0,1,43526.0,43526.0,61274.66,66500.0,75400.0,0.8109,0.0501,0.044,0.0347,0.0004,0.0004,0.0343,0.0191,0.0061,2022
212115,40.99599,-75.173905,0.93385723641126,0.1018,1060.0,22754.0,2,11559.0,20097.0,69357.81,46600.0,50800.0,0.5427,0.1937,0.164,0.0187,0.0014,0.0026,0.0377,0.0063,0.033,2022
212160,41.870717,-80.121318,0.92373438527284,0.0856,1088.0,22017.0,2,10544.0,15062.0,52799.06,38000.0,38500.0,0.8107,0.0605,0.0399,0.0079,0.0032,0.0011,0.0018,0.014,0.0608,2022
212197,40.149236,-76.593224,0.79482071713147,0.078,1182.0,45667.0,1,34600.0,34600.0,70213.56,55100.0,54700.0,0.832,0.0246,0.0642,0.021,0.0006,0.0,0.0204,0.0156,0.0216,2022
212601,42.128403,-80.087166,0.83586177833965,0.022,1134.0,48394.0,1,34526.0,34526.0,54310.26,56000.0,49200.0,0.6949,0.0597,0.0448,0.0224,0.0015,0.0007,0.0403,0.1037,0.0321,2022
212832,40.19774,-75.237224,0.90597345132743,0.1098,1095.0,49175.0,1,36244.0,36244.0,72929.99,53800.0,60800.0,0.6213,0.1718,0.0566,0.062,0.0027,0.0027,0.0216,0.0013,0.06,2022
212984,40.060581,-74.986451,0.77029804727646,0.1532,1075.0,34757.0,1,31640.0,31640.0,61868.46,52100.0,58100.0,0.624,0.1495,0.0841,0.0757,0.0023,0.0042,0.0047,0.0023,0.0532,2022
213011,40.027981,-75.570711,0.79583938074504,0.2678,1161.0,44550.0,1,27750.0,27750.0,74355.43,42000.0,62000.0,0.7073,0.1387,0.099,0.0242,0.0,0.0007,0.0147,0.0073,0.0081,2022
213020,40.617531,-79.159332,0.94200768709021,0.0798,1044.0,28307.0,2,13144.0,18897.0,54158.04,44100.0,45300.0,0.7556,0.1072,0.0504,0.0129,0.0047,0.0001,0.0441,0.0126,0.0124,2022
213303,41.558969,-75.777456,0.82145236508994,0.1592,1045.0,30519.0,1,17300.0,17300.0,51740.58,35700.0,40300.0,0.6512,0.1336,0.0882,0.0076,0.0076,0.0019,0.0398,0.0076,0.0626,2022
213349,40.513561,-75.783933,0.97252911316811,0.0679,1095.0,28612.0,2,11170.0,15278.0,67783.54,43800.0,45300.0,0.7213,0.079,0.0996,0.0213,0.0023,0.0002,0.033,0.0076,0.0358,2022
213358,40.568615,-80.014851,0.98130193905817,0.1438,1062.0,43776.0,1,31570.0,31570.0,61014.96,42100.0,45300.0,0.5955,0.1073,0.0386,0.0129,0.0,0.0,0.044,0.1534,0.0483,2022
213400,40.075347,-76.287761,0.96,0.4533,1114.0,37724.0,1,27370.0,27370.0,64787.49,36500.0,43300.0,0.5385,0.197,0.0452,0.0156,0.0022,0.0,0.1378,0.0007,0.063,2022
